,bm_name,compiler,git_hash,hostname,nt_stores_instruction_set,tag,access_size,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,number_operations,random_distribution,bandwidth_gb
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,9,write,-1,10,False,350845140992,32.64039599042719,10.01060159,3.626710665603021,3.964131476407766,110000000.0,uniform,35.04735832684358
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,9,write,-1,10,False,350509596672,32.614666008568456,10.008917458,3.623851778729828,3.007677761490174,110000000.0,uniform,35.019730969191095
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,9,write,-1,10,False,350509596672,32.608550810696464,10.010794466,3.623172312299607,3.956167296926944,110000000.0,uniform,35.0131648254739
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,172268453888,15.99808714939096,10.028542694,1.599808714939096,0.8903410283399791,110000000.0,uniform,17.17781527629801
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350912249856,32.647535392971726,10.010326846,3.264753539297172,2.634386111626037,110000000.0,uniform,35.05502420195402
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,348160786432,32.38795423043024,10.011438132,3.238795423043024,3.243131865560069,110000000.0,uniform,34.776301051010684
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350442487808,32.59143644028615,10.014133639,3.2591436440286152,3.876907545502789,110000000.0,uniform,34.99478841017292
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350039834624,32.570474256019054,10.009065187,3.257047425601905,3.161932188847257,110000000.0,uniform,34.972280436202944
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350442487808,32.61254989263233,10.007650462,3.261254989263233,3.182506180374552,110000000.0,uniform,35.017458807006044
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,349838508032,32.50348234366336,10.023925946,3.250348234366336,3.7386315406170123,110000000.0,uniform,34.90034841803689
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350509596672,32.6110376594132,10.010031064,3.26110376594132,3.912478736459502,110000000.0,uniform,35.01583505895102
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350576705536,32.62305234744638,10.00826031,3.262305234744638,3.8979496136408063,110000000.0,uniform,35.028735731994566
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,350442487808,32.586544293600575,10.015637039,3.258654429360057,3.90924652921289,110000000.0,uniform,34.989535507667476
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,10,write,-1,10,False,349972725760,32.56288658349245,10.009478096,3.256288658349245,3.033851251231698,110000000.0,uniform,34.96413323486431
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,171865800704,15.95110922145982,10.034568617,1.450100838314529,0.654794748911758,110000000.0,uniform,17.12737311027349
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,351247794176,32.67388078966401,10.011819597,2.970352799060364,2.700097490927749,110000000.0,uniform,35.0833123562524
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,349570072576,32.520385436012326,10.011028333,2.95639867600112,4.057701956545292,110000000.0,uniform,34.918497975246915
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,349838508032,32.5439072495472,10.011474575,2.958537022686109,2.19847067203135,110000000.0,uniform,34.94375433021564
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,351247794176,32.66841098694667,10.013495916,2.969855544267879,3.8682941214039,110000000.0,uniform,35.07743920030576
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,350778032128,32.63109443164685,10.011539781,2.9664631301497133,2.9767190034875783,110000000.0,uniform,35.037370854152734
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,350710923264,32.60943165875023,10.016273924,2.964493787159112,3.811128622789664,110000000.0,uniform,35.01411062886982
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,348563439616,32.43784932351163,10.007599356,2.948895393046511,2.951793697562171,110000000.0,uniform,34.829875499264546
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,350778032128,32.62923970066705,10.012108863,2.966294518242459,3.807427555334469,110000000.0,uniform,35.03537935192745
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,350509596672,32.60703869378161,10.011258706,2.964276244889237,2.929705169712684,110000000.0,uniform,35.01154120229965
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,11,write,-1,10,False,349905616896,32.55353026421053,10.010435039,2.959411842200957,1.851421900593176,110000000.0,uniform,34.95408696353262
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,172268453888,15.99871756174692,10.02814753,1.33322646347891,0.9867430773300401,110000000.0,uniform,17.178492176410973
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,349570072576,32.520199716344344,10.011085505,2.710016643028695,2.255696232701742,110000000.0,uniform,34.91829856027186
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,349704290304,32.51329749168645,10.017055332,2.709441457640537,2.235126803894476,110000000.0,uniform,34.91088735297804
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,350509596672,32.593653505671305,10.015370015,2.716137792139275,3.5888025661282743,110000000.0,uniform,34.99716896600351
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,350643814400,32.613123025760075,10.01322381,2.717760252146673,3.029787063430663,110000000.0,uniform,35.018074204016024
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,348026568704,32.36512800686619,10.014636739,2.697094000572182,2.773659260240584,110000000.0,uniform,34.75179158008599
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,348697657344,32.43300132926079,10.012949363,2.702750110771732,2.8806491457326073,110000000.0,uniform,34.82467000507491
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,351113576448,32.666670601052466,10.010202876,2.722222550087705,3.618363331102694,110000000.0,uniform,35.07557047518125
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,350106943488,32.5578282559739,10.014872535,2.713152354664492,1.987460308116171,110000000.0,uniform,34.95870189704816
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,350375378944,32.571526906892274,10.018335982,2.714293908907689,3.031241602068784,110000000.0,uniform,34.97341071147159
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,12,write,-1,10,False,350643814400,32.60746851300099,10.014960219,2.717289042750082,3.062682139480276,110000000.0,uniform,35.01200271717225
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,172201345024,15.990926724943932,10.029124813,1.230071286534148,0.9998260715257961,110000000.0,uniform,17.170126829091647
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,349637181440,32.520799528372116,10.012822708,2.501599963720932,2.258750905121966,110000000.0,uniform,34.91894260353262
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,349435854848,32.506278111603486,10.011527585,2.5004829316618062,3.145268556764262,110000000.0,uniform,34.903350351004406
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,349704290304,32.51796712323261,10.015616867,2.501382086402508,2.169592567279745,110000000.0,uniform,34.91590133167182
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,349704290304,32.52553315821246,10.013287051,2.501964089093266,2.12375506592463,110000000.0,uniform,34.92402529987153
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,350442487808,32.59734523409109,10.012318416,2.507488094930083,2.860097225026138,110000000.0,uniform,35.00113292921067
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,349972725760,32.55422495513234,10.012141295,2.5041711503947948,2.884053201906407,110000000.0,uniform,34.95483288223012
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,350375378944,32.59643484644037,10.010680663,2.507418065110797,2.979149436829042,110000000.0,uniform,35.00015540791404
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,350710923264,32.60871308863049,10.016494644,2.508362545279268,2.985838680542808,110000000.0,uniform,35.01333907007878
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,350039834624,32.543885515469576,10.017242712,2.503375808882275,1.969004812676412,110000000.0,uniform,34.94373099342749
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,13,write,-1,10,False,349301637120,32.47919514572705,10.016027138,2.498399626594388,1.963928209477165,110000000.0,uniform,34.87427023782491
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,172335562752,15.991240571907426,10.036744759,1.142231469421959,0.9606527526458011,110000000.0,uniform,17.170463819702682
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,350106943488,32.53906653076361,10.020647018,2.324219037911686,2.253617961712024,110000000.0,uniform,34.93855664799948
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,349637181440,32.50332613785671,10.018205479,2.32166615270405,2.170026015529449,110000000.0,uniform,34.90018069332914
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,349570072576,32.51086948500653,10.013958567,2.322204963214752,2.079174137648382,110000000.0,uniform,34.908280300656855
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,349502963712,32.513894289305775,10.011104702,2.322421020664698,2.128737239423105,110000000.0,uniform,34.91152815954237
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,350241161216,32.566591018901555,10.016016101,2.326185072778682,3.433350958175521,110000000.0,uniform,34.968110842097374
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,349905616896,32.527619966206686,10.018408981,2.32340142615762,2.057787959543239,110000000.0,uniform,34.92626599289359
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,349637181440,32.51841586972051,10.013556666,2.322743990694322,2.041738010476181,110000000.0,uniform,34.916383169544254
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,350174052352,32.560969111223585,10.015825969,2.325783507944542,1.9887648548184471,110000000.0,uniform,34.962074364692874
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,346550173696,32.20649432277863,10.021270765,2.300463880198474,2.757162752349882,110000000.0,uniform,34.58145995878598
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,14,write,-1,10,False,350106943488,32.55276107387362,10.016431456,2.325197219562401,1.984994909720469,110000000.0,uniform,34.95326105169726
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,172134236160,15.968094555689794,10.039551021,1.064539637045986,0.8029771435829841,110000000.0,uniform,17.14561097403083
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,350241161216,32.56877809532943,10.0153435,2.171251873021961,2.210336511099739,110000000.0,uniform,34.97045919753027
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,347825242112,32.335154167260306,10.018121402,2.15567694448402,2.149466879936636,110000000.0,uniform,34.719607414875284
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,349570072576,32.49799756684741,10.01792493,2.1665331711231612,2.082106010081177,110000000.0,uniform,34.8944591837743
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,349637181440,32.518234098578034,10.01361264,2.167882273238535,2.083090162409695,110000000.0,uniform,34.916187994266174
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,349502963712,32.42777482010901,10.03769151,2.161851654673933,2.023536799811457,110000000.0,uniform,34.81905808360512
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,347087044608,32.271102041353736,10.016701617,2.151406802756915,1.925744673785338,110000000.0,uniform,34.65083196837328
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,349435854848,32.49677324304242,10.014455822,2.166451549536161,2.05427367786954,110000000.0,uniform,34.89314457609876
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,349570072576,32.50065897160641,10.017104585,2.166710598107094,2.815058510954576,110000000.0,uniform,34.89731684537463
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,349905616896,32.5582860847827,10.008972805,2.17055240565218,1.9952122319351542,110000000.0,uniform,34.9591934869884
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,15,write,-1,10,False,348093677568,32.34774276144878,10.021951219,2.156516184096585,1.7896274894547992,110000000.0,uniform,34.73312431496081
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,172000018432,15.943236181924272,10.047364172,0.9964522613702671,0.6683010599178051,110000000.0,uniform,17.118919498442164
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,350106943488,32.5527239336475,10.016442884,2.034545245852968,2.18424845535076,110000000.0,uniform,34.95322117268312
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,349570072576,32.494960945458644,10.018861095,2.030935059091165,2.155887883750584,110000000.0,uniform,34.89119863638553
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,349301637120,32.46658771603585,10.019916563,2.029161732252241,2.054779887065039,110000000.0,uniform,34.86073311327233
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,346751500288,32.1659148861739,10.039742415,2.010369680385869,2.037409613079441,110000000.0,uniform,34.537888120509116
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,350174052352,32.554689967540064,10.01775782,2.034668122971254,1.8605858094712762,110000000.0,uniform,34.95533218550097
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,346348847104,32.193007050123875,10.019644934,2.012062940632742,1.9276339703317271,110000000.0,uniform,34.56697811004487
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,349704290304,32.518311357790424,10.015510843,2.032394459861901,1.9775914462055262,110000000.0,uniform,34.91627095071381
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,349905616896,32.53204985949203,10.017044773,2.033253116218251,1.9505120707361052,110000000.0,uniform,34.931022554589916
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,350039834624,32.54470318091884,10.016991035,2.034043948807427,1.941900892012375,110000000.0,uniform,34.944608955018396
1,random_writes,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,16,write,-1,10,False,349972725760,32.529560533962254,10.019732657,2.033097533372641,1.9336869396666092,110000000.0,uniform,34.92834966165505
